,Unnamed: 0,Criminal_ID,Age,Height,Hair_Color,NID
8768,8768,8769,48,165,Brown,23
8769,8769,8770,43,169,Green,5
8770,8770,8771,54,187,Brown,20
8771,8771,8772,37,175,Black,20
8772,8772,8773,19,186,Green,23
8773,8773,8774,24,171,Brown,12
8774,8774,8775,50,181,Green,16
8775,8775,8776,35,186,Green,23
8776,8776,8777,26,178,Brown,23
8777,8777,8778,40,174,Black,16
8778,8778,8779,24,169,Black,16
8779,8779,8780,49,181,Green,8
8780,8780,8781,48,179,Green,13
8781,8781,8782,24,168,Brown,13
8782,8782,8783,32,166,Brown,9
8783,8783,8784,52,186,Green,21
8784,8784,8785,33,175,Black,16
8785,8785,8786,18,187,Black,5
8786,8786,8787,53,173,Black,23
8787,8787,8788,27,173,Green,5
8788,8788,8789,30,175,Brown,8
8789,8789,8790,53,183,Brown,20
8790,8790,8791,24,182,Green,14
8791,8791,8792,52,166,Green,7
8792,8792,8793,30,178,Black,9
8793,8793,8794,31,179,Black,4
8794,8794,8795,24,184,Brown,3
8795,8795,8796,47,186,Black,14
8796,8796,8797,24,179,Green,16
8797,8797,8798,29,168,Brown,10
8798,8798,8799,26,174,Brown,10
8799,8799,8800,23,173,Green,11
8800,8800,8801,36,172,Green,10
8801,8801,8802,24,184,Brown,19
8802,8802,8803,29,180,Black,13
8803,8803,8804,48,182,Brown,23
8804,8804,8805,51,186,Green,21
8805,8805,8806,35,166,Brown,23
8806,8806,8807,40,167,Green,18
8807,8807,8808,49,181,Black,18
8808,8808,8809,24,177,Black,11
8809,8809,8810,22,170,Brown,13
8810,8810,8811,27,165,Brown,12
8811,8811,8812,27,187,Black,13
8812,8812,8813,21,181,Green,7
8813,8813,8814,31,181,Green,7
8814,8814,8815,46,177,Brown,13
8815,8815,8816,27,171,Black,6
8816,8816,8817,36,168,Brown,7
8817,8817,8818,29,171,Green,5
8818,8818,8819,27,171,Black,19
8819,8819,8820,24,180,Green,11
8820,8820,8821,20,184,Green,18
8821,8821,8822,49,174,Black,23
8822,8822,8823,30,177,Brown,13
8823,8823,8824,36,178,Green,23
8824,8824,8825,46,171,Brown,21
8825,8825,8826,53,185,Brown,18
8826,8826,8827,41,181,Black,3
8827,8827,8828,21,183,Green,17
8828,8828,8829,40,187,Brown,16
8829,8829,8830,50,185,Green,23
8830,8830,8831,19,171,Black,7
8831,8831,8832,43,181,Brown,23
8832,8832,8833,35,181,Brown,11
8833,8833,8834,36,171,Black,20
8834,8834,8835,51,181,Green,8
8835,8835,8836,31,176,Black,8
8836,8836,8837,19,171,Brown,13
8837,8837,8838,49,165,Black,14
8838,8838,8839,50,185,Green,13
8839,8839,8840,38,176,Black,23
8840,8840,8841,48,177,Brown,13
8841,8841,8842,48,170,Black,5
8842,8842,8843,33,175,Black,3
8843,8843,8844,51,167,Black,10
8844,8844,8845,27,180,Black,23
8845,8845,8846,34,180,Black,9
8846,8846,8847,41,187,Black,23
8847,8847,8848,52,165,Green,18
8848,8848,8849,20,169,Green,11
8849,8849,8850,45,177,Black,18
8850,8850,8851,31,172,Green,5
8851,8851,8852,21,177,Brown,22
8852,8852,8853,45,186,Green,11
8853,8853,8854,18,187,Green,15
8854,8854,8855,44,183,Brown,18
8855,8855,8856,32,182,Brown,10
8856,8856,8857,38,167,Black,23
8857,8857,8858,40,179,Brown,15
8858,8858,8859,43,165,Black,4
8859,8859,8860,22,169,Brown,19
8860,8860,8861,38,186,Green,21
8861,8861,8862,29,173,Black,8
8862,8862,8863,42,166,Brown,11
8863,8863,8864,36,174,Black,18
8864,8864,8865,52,181,Black,10
8865,8865,8866,41,167,Green,16
8866,8866,8867,25,169,Black,20
8867,8867,8868,20,184,Black,16
8868,8868,8869,35,165,Brown,13
8869,8869,8870,52,169,Brown,22
8870,8870,8871,51,167,Brown,4
8871,8871,8872,37,180,Black,23
8872,8872,8873,39,187,Green,4
8873,8873,8874,30,177,Black,16
8874,8874,8875,33,170,Black,20
8875,8875,8876,52,176,Green,22
8876,8876,8877,36,182,Brown,10
8877,8877,8878,32,183,Black,10
8878,8878,8879,26,186,Green,16
8879,8879,8880,36,177,Brown,23
8880,8880,8881,40,184,Green,14
8881,8881,8882,39,185,Green,6
8882,8882,8883,23,166,Brown,23
8883,8883,8884,22,173,Black,6
8884,8884,8885,53,182,Brown,15
8885,8885,8886,35,177,Brown,3
8886,8886,8887,23,176,Green,23
8887,8887,8888,46,187,Brown,22
8888,8888,8889,38,174,Black,9
8889,8889,8890,42,174,Brown,11
8890,8890,8891,35,183,Brown,16
8891,8891,8892,41,174,Green,7
8892,8892,8893,49,182,Black,23
8893,8893,8894,28,185,Black,11
8894,8894,8895,44,185,Green,23
8895,8895,8896,20,170,Black,5
8896,8896,8897,21,185,Brown,22
8897,8897,8898,51,172,Green,4
8898,8898,8899,44,187,Green,18
8899,8899,8900,20,178,Brown,19
8900,8900,8901,27,168,Brown,8
8901,8901,8902,38,186,Green,20
8902,8902,8903,26,169,Black,20
8903,8903,8904,45,172,Brown,10
8904,8904,8905,38,187,Black,9
8905,8905,8906,53,170,Black,9
8906,8906,8907,35,186,Black,5
8907,8907,8908,36,187,Green,3
8908,8908,8909,45,177,Black,6
8909,8909,8910,40,176,Green,18
8910,8910,8911,40,173,Brown,15
8911,8911,8912,45,185,Green,11
8912,8912,8913,52,166,Brown,23
8913,8913,8914,41,184,Black,17
8914,8914,8915,27,171,Brown,7
8915,8915,8916,25,172,Black,16
8916,8916,8917,38,186,Green,21
8917,8917,8918,34,169,Green,16
8918,8918,8919,19,176,Green,23
8919,8919,8920,28,173,Black,20
8920,8920,8921,41,182,Green,7
8921,8921,8922,43,179,Brown,3
8922,8922,8923,46,172,Brown,8
8923,8923,8924,31,183,Brown,6
8924,8924,8925,46,185,Black,14
8925,8925,8926,32,173,Green,17
8926,8926,8927,53,170,Black,6
8927,8927,8928,34,168,Green,17
8928,8928,8929,18,175,Green,9
8929,8929,8930,22,178,Green,3
8930,8930,8931,43,166,Green,20
8931,8931,8932,19,167,Green,23
8932,8932,8933,31,178,Green,17
8933,8933,8934,36,170,Brown,23
8934,8934,8935,35,186,Green,3
8935,8935,8936,50,165,Brown,20
8936,8936,8937,34,187,Black,5
8937,8937,8938,52,183,Green,8
8938,8938,8939,22,172,Black,20
8939,8939,8940,35,177,Green,4
8940,8940,8941,40,184,Brown,20
8941,8941,8942,54,185,Brown,18
8942,8942,8943,25,179,Brown,20
8943,8943,8944,29,185,Brown,23
8944,8944,8945,43,183,Brown,5
8945,8945,8946,40,173,Green,10
8946,8946,8947,20,173,Brown,11
8947,8947,8948,53,181,Green,13
8948,8948,8949,41,180,Black,20
8949,8949,8950,36,182,Black,5
8950,8950,8951,48,185,Brown,11
8951,8951,8952,45,168,Green,23
8952,8952,8953,21,178,Brown,10
8953,8953,8954,41,185,Brown,8
8954,8954,8955,25,177,Brown,17
8955,8955,8956,26,174,Black,9
8956,8956,8957,39,168,Black,16
8957,8957,8958,20,168,Green,7
8958,8958,8959,50,165,Brown,23
8959,8959,8960,33,174,Green,8
8960,8960,8961,28,176,Brown,13
8961,8961,8962,40,167,Brown,20
8962,8962,8963,31,170,Brown,17
8963,8963,8964,26,172,Black,19
8964,8964,8965,31,165,Black,23
8965,8965,8966,33,166,Brown,3
8966,8966,8967,35,167,Green,23
8967,8967,8968,22,167,Brown,5
8968,8968,8969,37,184,Black,16
8969,8969,8970,53,170,Black,16
8970,8970,8971,50,174,Brown,19
8971,8971,8972,51,170,Brown,10
8972,8972,8973,50,170,Green,14
8973,8973,8974,42,183,Brown,23
8974,8974,8975,45,174,Brown,7
8975,8975,8976,39,176,Brown,23
8976,8976,8977,34,171,Black,23
8977,8977,8978,23,168,Black,10
8978,8978,8979,29,167,Green,20
8979,8979,8980,24,169,Green,11
8980,8980,8981,54,186,Green,13
8981,8981,8982,24,170,Black,22
8982,8982,8983,29,165,Brown,11
8983,8983,8984,22,168,Green,4
8984,8984,8985,32,175,Green,7
8985,8985,8986,38,171,Brown,8
8986,8986,8987,49,183,Brown,16
8987,8987,8988,18,165,Green,10
8988,8988,8989,48,187,Brown,6
8989,8989,8990,40,177,Black,23
8990,8990,8991,27,165,Black,19
8991,8991,8992,31,167,Black,16
8992,8992,8993,19,184,Black,15
8993,8993,8994,40,179,Black,6
8994,8994,8995,22,186,Black,8
8995,8995,8996,21,167,Black,22
8996,8996,8997,18,175,Black,21
8997,8997,8998,34,186,Green,18
8998,8998,8999,50,175,Black,7
8999,8999,9000,42,187,Green,8
9000,9000,9001,23,184,Green,18
9001,9001,9002,19,170,Black,23
9002,9002,9003,48,177,Black,22
9003,9003,9004,46,175,Brown,8
9004,9004,9005,47,174,Black,22
9005,9005,9006,30,165,Brown,6
9006,9006,9007,52,184,Black,23
9007,9007,9008,36,168,Black,17
9008,9008,9009,41,167,Brown,23
9009,9009,9010,19,183,Brown,19
9010,9010,9011,33,187,Black,23
9011,9011,9012,29,166,Brown,15
9012,9012,9013,39,167,Brown,18
9013,9013,9014,39,181,Black,10
9014,9014,9015,24,168,Brown,3
9015,9015,9016,40,178,Green,17
9016,9016,9017,37,178,Black,8
9017,9017,9018,53,187,Green,18
9018,9018,9019,51,183,Brown,3
9019,9019,9020,18,179,Black,23
9020,9020,9021,53,185,Black,11
9021,9021,9022,18,177,Brown,22
9022,9022,9023,41,169,Black,23
9023,9023,9024,40,169,Green,19
9024,9024,9025,28,172,Black,14
9025,9025,9026,26,175,Black,13
9026,9026,9027,22,185,Black,23
9027,9027,9028,18,184,Green,23
9028,9028,9029,36,171,Black,10
9029,9029,9030,20,179,Brown,3
9030,9030,9031,32,165,Green,23
9031,9031,9032,30,186,Green,6
9032,9032,9033,33,177,Black,3
9033,9033,9034,28,182,Brown,20
9034,9034,9035,49,172,Green,14
9035,9035,9036,21,173,Black,18
9036,9036,9037,37,166,Black,8
9037,9037,9038,21,187,Brown,10
9038,9038,9039,47,165,Brown,17
9039,9039,9040,46,176,Green,12
9040,9040,9041,22,184,Brown,14
9041,9041,9042,26,182,Black,12
9042,9042,9043,32,177,Black,17
9043,9043,9044,46,181,Green,13
9044,9044,9045,39,175,Brown,9
9045,9045,9046,44,187,Black,23
9046,9046,9047,33,177,Green,7
9047,9047,9048,51,166,Green,23
9048,9048,9049,27,180,Brown,7
9049,9049,9050,47,180,Brown,23
9050,9050,9051,45,168,Black,23
9051,9051,9052,49,182,Brown,16
9052,9052,9053,18,180,Green,23
9053,9053,9054,26,185,Green,23
9054,9054,9055,19,170,Green,15
9055,9055,9056,48,171,Brown,23
9056,9056,9057,49,184,Black,17
9057,9057,9058,38,176,Green,8
9058,9058,9059,34,171,Brown,4
9059,9059,9060,35,169,Brown,5
9060,9060,9061,25,171,Green,14
9061,9061,9062,34,171,Brown,23
9062,9062,9063,51,178,Black,18
9063,9063,9064,51,170,Green,8
9064,9064,9065,41,165,Brown,5
9065,9065,9066,28,175,Green,10
9066,9066,9067,54,165,Green,23
9067,9067,9068,52,168,Green,11
9068,9068,9069,39,184,Green,3
9069,9069,9070,19,165,Black,6
9070,9070,9071,26,175,Brown,20
9071,9071,9072,43,177,Brown,14
9072,9072,9073,37,169,Green,3
9073,9073,9074,25,179,Brown,6
9074,9074,9075,48,173,Brown,12
9075,9075,9076,54,176,Brown,15
9076,9076,9077,50,179,Green,23
9077,9077,9078,40,176,Green,3
9078,9078,9079,39,177,Brown,17
9079,9079,9080,51,167,Black,4
9080,9080,9081,31,166,Green,18
9081,9081,9082,40,184,Brown,6
9082,9082,9083,34,185,Green,6
9083,9083,9084,32,178,Black,18
9084,9084,9085,18,178,Brown,14
9085,9085,9086,35,180,Brown,20
9086,9086,9087,42,169,Black,22
9087,9087,9088,46,169,Green,8
9088,9088,9089,43,168,Green,20
9089,9089,9090,18,169,Green,17
9090,9090,9091,26,179,Green,20
9091,9091,9092,52,178,Black,11
9092,9092,9093,42,174,Brown,17
9093,9093,9094,47,186,Black,23
9094,9094,9095,49,183,Brown,22
9095,9095,9096,20,173,Green,12
9096,9096,9097,25,173,Green,21
9097,9097,9098,37,177,Brown,4
9098,9098,9099,32,177,Green,6
9099,9099,9100,37,173,Brown,10
9100,9100,9101,45,185,Black,23
9101,9101,9102,23,172,Green,11
9102,9102,9103,42,171,Green,23
9103,9103,9104,33,179,Brown,14
9104,9104,9105,25,173,Brown,23
9105,9105,9106,34,167,Green,13
9106,9106,9107,35,169,Green,4
9107,9107,9108,27,182,Green,16
9108,9108,9109,44,179,Brown,14
9109,9109,9110,49,171,Brown,11
9110,9110,9111,37,167,Green,12
9111,9111,9112,30,168,Black,18
9112,9112,9113,54,166,Black,15
9113,9113,9114,38,166,Green,8
9114,9114,9115,39,171,Black,19
9115,9115,9116,20,178,Green,3
9116,9116,9117,21,165,Black,4
9117,9117,9118,24,169,Black,19
9118,9118,9119,23,173,Brown,4
9119,9119,9120,44,170,Green,23
9120,9120,9121,25,181,Green,17
9121,9121,9122,29,172,Black,17
9122,9122,9123,35,183,Black,20
9123,9123,9124,19,180,Black,22
9124,9124,9125,31,166,Black,23
9125,9125,9126,37,179,Green,8
9126,9126,9127,42,166,Black,23
9127,9127,9128,25,171,Brown,23
9128,9128,9129,34,175,Black,3
9129,9129,9130,41,186,Green,18
9130,9130,9131,49,182,Brown,17
9131,9131,9132,36,177,Green,23
9132,9132,9133,51,174,Black,6
9133,9133,9134,53,186,Green,4
9134,9134,9135,24,171,Brown,8
9135,9135,9136,38,179,Green,14
9136,9136,9137,47,166,Green,16
9137,9137,9138,30,171,Brown,19
9138,9138,9139,51,167,Green,6
9139,9139,9140,23,167,Green,3
9140,9140,9141,38,171,Black,12
9141,9141,9142,25,169,Black,16
9142,9142,9143,24,182,Black,20
9143,9143,9144,25,173,Black,18
9144,9144,9145,42,171,Black,11
9145,9145,9146,29,166,Brown,8
9146,9146,9147,36,182,Brown,7
9147,9147,9148,20,180,Black,17
9148,9148,9149,27,170,Black,14
9149,9149,9150,47,171,Green,23
9150,9150,9151,34,169,Green,22
9151,9151,9152,31,167,Brown,22
9152,9152,9153,29,166,Green,7
9153,9153,9154,36,169,Brown,11
9154,9154,9155,27,184,Green,3
9155,9155,9156,43,167,Black,23
9156,9156,9157,35,170,Brown,4
9157,9157,9158,19,187,Brown,10
9158,9158,9159,46,178,Green,19
9159,9159,9160,22,183,Green,16
9160,9160,9161,26,187,Brown,16
9161,9161,9162,47,169,Brown,22
9162,9162,9163,35,171,Black,13
9163,9163,9164,37,180,Green,11
9164,9164,9165,40,173,Brown,5
9165,9165,9166,52,177,Brown,8
9166,9166,9167,54,185,Black,16
9167,9167,9168,19,179,Brown,14
9168,9168,9169,52,185,Green,9
9169,9169,9170,33,169,Brown,12
9170,9170,9171,28,176,Green,12
9171,9171,9172,48,180,Green,7
9172,9172,9173,50,186,Green,7
9173,9173,9174,18,183,Green,9
9174,9174,9175,22,170,Green,13
9175,9175,9176,41,177,Black,3
9176,9176,9177,36,166,Black,7
9177,9177,9178,38,169,Black,6
9178,9178,9179,29,172,Green,20
9179,9179,9180,40,168,Brown,23
9180,9180,9181,38,183,Green,3
9181,9181,9182,52,166,Brown,6
9182,9182,9183,48,173,Black,6
9183,9183,9184,20,168,Green,21
9184,9184,9185,47,177,Green,16
9185,9185,9186,24,180,Green,23
9186,9186,9187,26,174,Green,3
9187,9187,9188,38,175,Green,22
9188,9188,9189,40,176,Black,23
9189,9189,9190,44,173,Black,10
9190,9190,9191,52,181,Brown,9
9191,9191,9192,41,169,Green,7
9192,9192,9193,44,170,Black,14
9193,9193,9194,32,170,Green,20
9194,9194,9195,41,169,Brown,22
9195,9195,9196,26,172,Black,18
9196,9196,9197,34,173,Black,19
9197,9197,9198,41,168,Black,21
9198,9198,9199,33,178,Brown,20
9199,9199,9200,54,169,Brown,13
9200,9200,9201,34,171,Brown,6
9201,9201,9202,20,167,Green,5
9202,9202,9203,50,185,Green,10
9203,9203,9204,49,171,Green,13
9204,9204,9205,24,176,Brown,9
9205,9205,9206,51,176,Green,7
9206,9206,9207,32,179,Black,21
9207,9207,9208,38,187,Brown,4
9208,9208,9209,18,184,Green,7
9209,9209,9210,18,167,Brown,5
9210,9210,9211,38,167,Brown,3
9211,9211,9212,37,169,Black,14
9212,9212,9213,39,166,Green,6
9213,9213,9214,20,170,Black,12
9214,9214,9215,49,185,Green,8
9215,9215,9216,40,178,Brown,14
9216,9216,9217,28,181,Brown,5
9217,9217,9218,54,169,Green,11
9218,9218,9219,52,177,Brown,19
9219,9219,9220,40,187,Green,11
9220,9220,9221,22,184,Brown,22
9221,9221,9222,42,181,Black,21
9222,9222,9223,49,177,Green,19
9223,9223,9224,35,181,Brown,10
9224,9224,9225,36,170,Green,8
9225,9225,9226,18,169,Brown,5
9226,9226,9227,23,175,Black,9
9227,9227,9228,29,185,Black,12
9228,9228,9229,23,173,Black,12
9229,9229,9230,50,177,Brown,9
9230,9230,9231,33,169,Brown,23
9231,9231,9232,19,182,Black,21
9232,9232,9233,19,172,Black,22
9233,9233,9234,38,167,Black,20
9234,9234,9235,37,170,Brown,22
9235,9235,9236,31,169,Green,14
9236,9236,9237,44,183,Brown,18
9237,9237,9238,46,169,Brown,17
9238,9238,9239,28,171,Brown,23
9239,9239,9240,25,172,Black,3
9240,9240,9241,33,186,Black,13
9241,9241,9242,37,169,Green,18
9242,9242,9243,43,168,Black,17
9243,9243,9244,42,184,Black,16
9244,9244,9245,38,174,Black,3
9245,9245,9246,25,179,Green,4
9246,9246,9247,53,169,Brown,15
9247,9247,9248,44,177,Green,6
9248,9248,9249,47,178,Green,13
9249,9249,9250,40,168,Brown,21
9250,9250,9251,25,179,Green,18
9251,9251,9252,34,179,Black,9
9252,9252,9253,28,178,Brown,5
9253,9253,9254,32,167,Green,15
9254,9254,9255,24,172,Green,11
9255,9255,9256,26,179,Green,15
9256,9256,9257,46,182,Brown,18
9257,9257,9258,30,183,Black,5
9258,9258,9259,35,170,Black,23
9259,9259,9260,44,177,Black,20
9260,9260,9261,53,170,Black,12
9261,9261,9262,46,173,Green,4
9262,9262,9263,23,174,Green,20
9263,9263,9264,49,169,Black,12
9264,9264,9265,19,182,Brown,16
9265,9265,9266,22,175,Black,8
9266,9266,9267,23,177,Black,15
9267,9267,9268,41,173,Black,19
9268,9268,9269,25,181,Brown,14
9269,9269,9270,28,173,Green,11
9270,9270,9271,30,179,Brown,18
9271,9271,9272,25,165,Brown,9
9272,9272,9273,46,175,Brown,16
9273,9273,9274,50,172,Green,23
9274,9274,9275,47,170,Green,21
9275,9275,9276,41,167,Brown,17
9276,9276,9277,50,166,Brown,14
9277,9277,9278,39,187,Green,23
9278,9278,9279,29,180,Brown,10
9279,9279,9280,40,176,Green,7
9280,9280,9281,51,173,Green,22
9281,9281,9282,19,173,Brown,16
9282,9282,9283,38,179,Green,7
9283,9283,9284,41,185,Green,4
9284,9284,9285,26,181,Brown,9
9285,9285,9286,19,174,Green,23
9286,9286,9287,28,183,Black,6
9287,9287,9288,37,168,Green,23
9288,9288,9289,51,175,Brown,14
9289,9289,9290,19,172,Green,4
9290,9290,9291,23,167,Green,23
9291,9291,9292,47,168,Brown,23
9292,9292,9293,31,175,Black,15
9293,9293,9294,51,171,Green,5
9294,9294,9295,42,172,Green,5
9295,9295,9296,29,179,Green,23
9296,9296,9297,25,187,Brown,14
9297,9297,9298,44,167,Brown,6
9298,9298,9299,34,176,Black,22
9299,9299,9300,41,171,Green,17
9300,9300,9301,23,169,Brown,14
9301,9301,9302,32,182,Brown,20
9302,9302,9303,51,165,Black,15
9303,9303,9304,37,175,Brown,22
9304,9304,9305,34,182,Black,13
9305,9305,9306,36,176,Black,9
9306,9306,9307,34,169,Brown,20
9307,9307,9308,41,172,Black,21
9308,9308,9309,21,183,Black,18
9309,9309,9310,27,172,Brown,9
9310,9310,9311,18,179,Green,13
9311,9311,9312,19,185,Brown,23
9312,9312,9313,44,183,Black,17
9313,9313,9314,54,180,Black,23
9314,9314,9315,29,182,Green,23
9315,9315,9316,36,173,Green,16
9316,9316,9317,54,186,Green,23
9317,9317,9318,42,187,Black,22
9318,9318,9319,25,168,Green,4
9319,9319,9320,50,184,Black,4
9320,9320,9321,37,168,Black,20
9321,9321,9322,49,175,Green,14
9322,9322,9323,52,179,Brown,22
9323,9323,9324,26,177,Brown,23
9324,9324,9325,38,170,Black,9
9325,9325,9326,36,183,Green,23
9326,9326,9327,52,170,Brown,9
9327,9327,9328,31,185,Black,8
9328,9328,9329,23,170,Green,23
9329,9329,9330,54,185,Brown,9
9330,9330,9331,32,169,Brown,7
9331,9331,9332,44,184,Black,11
9332,9332,9333,24,187,Black,3
9333,9333,9334,27,184,Black,10
9334,9334,9335,50,175,Brown,6
9335,9335,9336,45,170,Brown,21
9336,9336,9337,53,167,Green,23
9337,9337,9338,25,180,Green,16
9338,9338,9339,38,175,Black,3
9339,9339,9340,40,185,Green,21
9340,9340,9341,20,180,Green,17
9341,9341,9342,49,183,Brown,18
9342,9342,9343,24,176,Brown,5
9343,9343,9344,26,167,Green,22
9344,9344,9345,30,167,Green,5
9345,9345,9346,26,166,Green,23
9346,9346,9347,43,184,Black,14
9347,9347,9348,26,186,Black,22
9348,9348,9349,22,184,Brown,8
9349,9349,9350,19,167,Brown,15
9350,9350,9351,18,170,Black,20
9351,9351,9352,24,184,Brown,3
9352,9352,9353,18,174,Green,22
9353,9353,9354,20,187,Black,22
9354,9354,9355,44,181,Green,7
9355,9355,9356,42,178,Black,23
9356,9356,9357,39,173,Green,4
9357,9357,9358,35,186,Black,23
9358,9358,9359,40,182,Black,11
9359,9359,9360,46,168,Green,18
9360,9360,9361,36,170,Green,14
9361,9361,9362,47,185,Green,14
9362,9362,9363,42,176,Brown,22
9363,9363,9364,19,180,Brown,8
9364,9364,9365,43,175,Brown,12
9365,9365,9366,49,168,Black,23
9366,9366,9367,32,185,Brown,19
9367,9367,9368,24,178,Brown,8
9368,9368,9369,52,167,Green,6
9369,9369,9370,19,176,Brown,22
9370,9370,9371,29,166,Green,7
9371,9371,9372,21,177,Black,21
9372,9372,9373,48,172,Green,15
9373,9373,9374,38,178,Black,7
9374,9374,9375,21,184,Brown,12
9375,9375,9376,42,173,Green,7
9376,9376,9377,29,187,Brown,3
9377,9377,9378,41,176,Black,7
9378,9378,9379,49,171,Green,15
9379,9379,9380,33,180,Green,16
9380,9380,9381,26,166,Green,23
9381,9381,9382,50,168,Green,6
9382,9382,9383,31,165,Brown,6
9383,9383,9384,18,174,Green,16
9384,9384,9385,36,178,Brown,3
9385,9385,9386,54,171,Brown,8
9386,9386,9387,19,183,Brown,14
9387,9387,9388,23,172,Black,10
9388,9388,9389,23,174,Black,10
9389,9389,9390,30,183,Green,6
9390,9390,9391,23,177,Brown,11
9391,9391,9392,22,182,Black,23
9392,9392,9393,42,169,Black,11
9393,9393,9394,35,176,Green,4
9394,9394,9395,52,176,Green,8
9395,9395,9396,45,179,Brown,4
9396,9396,9397,19,185,Green,17
9397,9397,9398,51,184,Black,15
9398,9398,9399,21,168,Black,23
9399,9399,9400,26,178,Green,21
9400,9400,9401,35,170,Black,20
9401,9401,9402,31,165,Black,16
9402,9402,9403,47,184,Black,8
9403,9403,9404,44,171,Green,15
9404,9404,9405,50,172,Brown,6
9405,9405,9406,24,171,Black,20
9406,9406,9407,42,167,Brown,4
9407,9407,9408,24,172,Brown,10
9408,9408,9409,29,173,Black,7
9409,9409,9410,22,183,Brown,21
9410,9410,9411,34,170,Black,22
9411,9411,9412,54,171,Green,8
9412,9412,9413,25,167,Green,3
9413,9413,9414,26,187,Brown,14
9414,9414,9415,42,173,Brown,22
9415,9415,9416,34,185,Green,20
9416,9416,9417,38,177,Black,21
9417,9417,9418,23,187,Green,4
9418,9418,9419,38,183,Black,23
9419,9419,9420,37,184,Brown,16
9420,9420,9421,41,167,Green,13
9421,9421,9422,34,171,Black,12
9422,9422,9423,37,171,Green,15
9423,9423,9424,36,181,Green,3
9424,9424,9425,53,180,Black,9
9425,9425,9426,48,179,Black,11
9426,9426,9427,41,171,Green,16
9427,9427,9428,37,186,Brown,16
9428,9428,9429,43,174,Brown,23
9429,9429,9430,49,179,Black,15
9430,9430,9431,53,170,Brown,18
9431,9431,9432,26,181,Black,7
9432,9432,9433,29,176,Green,20
9433,9433,9434,45,166,Brown,11
9434,9434,9435,39,165,Brown,17
9435,9435,9436,49,172,Black,4
9436,9436,9437,37,177,Brown,23
9437,9437,9438,54,187,Brown,19
9438,9438,9439,42,179,Black,12
9439,9439,9440,21,182,Black,23
9440,9440,9441,38,180,Green,17
9441,9441,9442,41,176,Green,11
9442,9442,9443,43,175,Green,9
9443,9443,9444,49,183,Green,10
9444,9444,9445,47,166,Brown,13
9445,9445,9446,50,165,Brown,9
9446,9446,9447,38,186,Green,19
9447,9447,9448,31,175,Green,19
9448,9448,9449,42,186,Brown,13
9449,9449,9450,27,179,Black,12
9450,9450,9451,33,187,Black,21
9451,9451,9452,38,184,Green,21
9452,9452,9453,43,179,Brown,23
9453,9453,9454,53,172,Black,4
9454,9454,9455,54,178,Green,17
9455,9455,9456,31,180,Brown,13
9456,9456,9457,47,167,Green,6
9457,9457,9458,27,181,Green,15
9458,9458,9459,47,172,Green,16
9459,9459,9460,19,181,Brown,11
9460,9460,9461,51,168,Brown,14
9461,9461,9462,43,177,Green,6
9462,9462,9463,20,169,Black,9
9463,9463,9464,31,187,Brown,16
9464,9464,9465,48,178,Black,19
9465,9465,9466,24,180,Brown,11
9466,9466,9467,40,180,Green,9
9467,9467,9468,29,173,Black,23
9468,9468,9469,43,179,Black,16
9469,9469,9470,27,178,Brown,9
9470,9470,9471,48,182,Black,11
9471,9471,9472,53,172,Black,8
9472,9472,9473,36,176,Black,18
