,Crime_ID,Criminal_ID
15029,15029,8541
15030,15030,559
15032,15032,21900
15033,15033,2502
15034,15034,1597
15035,15035,20041
15037,15037,9694
15039,15039,16734
15041,15041,5435
15042,15042,14867
15043,15043,17424
15044,15044,14006
15046,15046,2041
15047,15047,15808
15048,15048,6581
15049,15049,5640
15051,15051,21754
15052,15052,11954
15053,15053,6286
15054,15054,8259
15055,15055,23947
15056,15056,10729
15057,15057,13698
15058,15058,8564
15059,15059,8413
15061,15061,22049
15062,15062,20781
15063,15063,3075
15065,15065,9036
15068,15068,8254
15069,15069,4602
15073,15073,4761
15074,15074,21963
15075,15075,9896
15076,15076,11720
15077,15077,9640
15078,15078,6766
15079,15079,23324
15082,15082,21020
15083,15083,21550
15085,15085,816
15086,15086,1250
15087,15087,7654
15088,15088,13661
15089,15089,15721
15090,15090,16230
15091,15091,4396
15093,15093,17252
15095,15095,3948
15096,15096,21702
15097,15097,17286
15098,15098,22221
15100,15100,13517
15101,15101,13001
15102,15102,24594
15103,15103,20731
15104,15104,10404
15105,15105,13655
15106,15106,2992
15107,15107,2394
15109,15109,1638
15110,15110,1058
15111,15111,23815
15114,15114,21816
15115,15115,9893
15119,15119,5046
15120,15120,20685
15121,15121,20674
15122,15122,779
15123,15123,19371
15124,15124,2749
15125,15125,11048
15126,15126,24196
15127,15127,3903
15128,15128,9266
15129,15129,7652
15131,15131,2614
15134,15134,19652
15135,15135,6663
15136,15136,10198
15137,15137,17807
15139,15139,2667
15140,15140,18860
15141,15141,20765
15142,15142,8040
15143,15143,3351
15144,15144,7332
15147,15147,19901
15148,15148,15971
15149,15149,19526
15150,15150,24845
15151,15151,19116
15152,15152,24101
15153,15153,9363
15154,15154,12670
15155,15155,16239
15156,15156,2858
15158,15158,20337
15159,15159,13090
15160,15160,15511
15161,15161,5364
15162,15162,23531
15163,15163,13405
15165,15165,4493
15168,15168,22656
15169,15169,9634
15170,15170,13885
15171,15171,22584
15172,15172,10705
15173,15173,20872
15174,15174,22038
15175,15175,9515
15177,15177,15714
15178,15178,4435
15179,15179,14699
15181,15181,9435
15182,15182,22358
15183,15183,5078
15184,15184,553
15185,15185,9773
15186,15186,16382
15187,15187,14911
15188,15188,8569
15189,15189,9470
15190,15190,6911
15191,15191,876
15192,15192,17393
15193,15193,16151
15194,15194,22181
15196,15196,18063
15197,15197,23508
15198,15198,21681
15199,15199,184
15200,15200,19319
15202,15202,11713
15204,15204,6346
15205,15205,11146
15206,15206,15086
15207,15207,22262
15210,15210,3698
15211,15211,9833
15212,15212,16940
15213,15213,15460
15215,15215,11870
15216,15216,21553
15217,15217,7881
15218,15218,24549
15219,15219,22023
15220,15220,15544
15221,15221,10907
15222,15222,7101
15223,15223,10881
15224,15224,12107
15225,15225,1115
15226,15226,8242
15227,15227,16746
15228,15228,23065
15229,15229,23830
15230,15230,23476
15231,15231,4397
15233,15233,23104
15234,15234,6719
15235,15235,15237
15237,15237,5572
15238,15238,9945
15239,15239,8057
15240,15240,5305
15241,15241,22960
15243,15243,8676
15244,15244,22672
15245,15245,11091
15247,15247,8297
15248,15248,17208
15249,15249,19417
15250,15250,1996
15251,15251,17704
15253,15253,3439
15254,15254,24714
15255,15255,317
15256,15256,2610
15257,15257,10222
15258,15258,12705
15259,15259,15818
15260,15260,17194
15261,15261,22981
15262,15262,4854
15263,15263,6120
15264,15264,4943
15265,15265,21497
15266,15266,7676
15267,15267,18682
15268,15268,246
15269,15269,17391
15271,15271,13495
15272,15272,22910
15273,15273,8970
15274,15274,3933
15276,15276,8862
15278,15278,609
15279,15279,16898
15281,15281,24970
15282,15282,9303
15283,15283,17635
15284,15284,10729
15286,15286,20566
15287,15287,8742
15288,15288,17909
15289,15289,22796
15291,15291,4548
15293,15293,10336
15294,15294,3080
15295,15295,16356
15296,15296,8746
15297,15297,21527
15298,15298,22351
15299,15299,2281
15300,15300,8442
15301,15301,19711
15302,15302,3599
15303,15303,17121
15304,15304,18365
15305,15305,10931
15307,15307,183
15310,15310,3056
15312,15312,4067
15313,15313,3884
15314,15314,23800
15315,15315,4435
15316,15316,12066
15319,15319,10298
15322,15322,1134
15323,15323,15485
15326,15326,18016
15327,15327,20646
15330,15330,360
15331,15331,19662
15335,15335,13596
15337,15337,6540
15338,15338,7757
15341,15341,13808
15343,15343,13295
15345,15345,5592
15346,15346,4214
15347,15347,4740
15349,15349,8982
15350,15350,19558
15351,15351,235
15352,15352,11789
15353,15353,703
15354,15354,14552
15355,15355,12309
15356,15356,10702
15357,15357,428
15358,15358,7295
15360,15360,19018
15362,15362,2175
15363,15363,16922
15364,15364,16356
15365,15365,19423
15366,15366,24951
15367,15367,8164
15368,15368,17086
15369,15369,5599
15370,15370,10577
15371,15371,7259
15372,15372,24267
15373,15373,8206
15374,15374,14604
15375,15375,23319
15376,15376,9838
15377,15377,19703
15378,15378,22031
15380,15380,9656
15381,15381,21041
15382,15382,8746
15383,15383,19935
15384,15384,24792
15385,15385,17253
15386,15386,11939
15388,15388,13465
15389,15389,19266
15390,15390,20484
15392,15392,24392
15393,15393,12157
15394,15394,23072
15395,15395,17887
15398,15398,12642
15399,15399,10300
15401,15401,16429
15402,15402,1019
15403,15403,17572
15404,15404,6109
15406,15406,16106
15407,15407,8808
15408,15408,23178
15409,15409,7822
15410,15410,6156
15412,15412,22360
15413,15413,16691
15414,15414,19207
15415,15415,15257
15418,15418,22233
15419,15419,18693
15420,15420,17668
15421,15421,14238
15422,15422,225
15423,15423,22942
15424,15424,9105
15425,15425,23608
15426,15426,22835
15427,15427,7466
15430,15430,21301
15434,15434,500
15435,15435,9112
15436,15436,3598
15437,15437,17634
15438,15438,18253
15439,15439,11869
15440,15440,24834
15441,15441,19427
15442,15442,1788
15443,15443,12101
15444,15444,17697
15445,15445,12384
15446,15446,21492
15447,15447,2178
15449,15449,19985
15450,15450,18634
15454,15454,13705
15455,15455,13686
15456,15456,23444
15458,15458,12686
15459,15459,15020
15460,15460,18256
15463,15463,10734
15464,15464,19431
15465,15465,4363
15466,15466,16794
15467,15467,17536
15468,15468,19634
15469,15469,11520
15471,15471,3707
15473,15473,21555
15474,15474,8303
15475,15475,17292
15477,15477,12866
15478,15478,1905
15479,15479,5695
15480,15480,12596
15481,15481,6366
15482,15482,4200
15483,15483,13956
15484,15484,8502
15486,15486,7696
15487,15487,12881
15488,15488,16765
15489,15489,24154
15490,15490,24351
15491,15491,22297
15493,15493,15504
15494,15494,7885
15498,15498,12322
15500,15500,12632
15502,15502,21526
15503,15503,20436
15504,15504,3712
15506,15506,1590
15507,15507,8954
15509,15509,6218
15510,15510,7380
15512,15512,21073
15513,15513,19009
15514,15514,16654
15515,15515,20374
15518,15518,4766
15519,15519,14396
15520,15520,6609
15521,15521,22145
15522,15522,17874
15523,15523,5182
15524,15524,10781
15525,15525,20215
15526,15526,6884
15527,15527,3128
15528,15528,3676
15529,15529,23759
15530,15530,23378
15531,15531,3695
15533,15533,17423
15534,15534,2035
15535,15535,24767
15536,15536,2051
15537,15537,24903
15539,15539,11889
15540,15540,8035
15544,15544,7653
15545,15545,6062
15546,15546,3862
15547,15547,4090
15550,15550,7356
15553,15553,12684
15555,15555,14944
15556,15556,1236
15557,15557,8292
15558,15558,16699
15560,15560,7192
15561,15561,17894
15562,15562,5509
15563,15563,2316
15564,15564,24356
15565,15565,11614
15567,15567,20068
15568,15568,4779
15569,15569,14344
15570,15570,16563
15571,15571,5383
15572,15572,12798
15573,15573,2619
15574,15574,14178
15575,15575,23110
15576,15576,14063
15577,15577,2002
15578,15578,251
15579,15579,1957
15580,15580,6011
15581,15581,3780
15582,15582,1571
15583,15583,18950
15585,15585,6829
15586,15586,7166
15587,15587,2610
15589,15589,7432
15590,15590,5829
15591,15591,2000
15592,15592,10793
15593,15593,19496
15595,15595,11322
15596,15596,4824
15597,15597,3106
15598,15598,6272
15599,15599,7758
15601,15601,13846
15602,15602,631
15605,15605,7605
15606,15606,10983
15607,15607,5243
15608,15608,6106
15609,15609,19724
15610,15610,16069
15612,15612,2073
15613,15613,1697
15614,15614,20697
15615,15615,1103
15616,15616,12650
15618,15618,20277
15619,15619,11688
15620,15620,19446
15621,15621,366
15622,15622,13056
15623,15623,12418
15624,15624,19537
15625,15625,15937
15626,15626,22440
15627,15627,24631
15629,15629,9258
15630,15630,4516
15632,15632,20469
15633,15633,17328
15634,15634,23129
15636,15636,9272
15637,15637,6771
15638,15638,2202
15639,15639,21541
15640,15640,23690
15641,15641,9660
15642,15642,20048
15643,15643,4048
15644,15644,10384
15645,15645,16543
15646,15646,767
15648,15648,12629
15649,15649,324
15650,15650,7063
15651,15651,22327
15652,15652,17125
15653,15653,12180
15654,15654,2057
15655,15655,1354
15656,15656,3727
15657,15657,11135
15659,15659,16466
15661,15661,15809
15663,15663,8793
15664,15664,4105
15665,15665,23469
15666,15666,3055
15667,15667,12671
15668,15668,7324
15671,15671,22463
15672,15672,15897
15673,15673,5762
15674,15674,22060
15675,15675,22177
15676,15676,20018
15677,15677,18988
15679,15679,24506
15682,15682,22804
15683,15683,10026
15684,15684,6352
15685,15685,6956
15686,15686,24733
15687,15687,9681
15688,15688,15224
15689,15689,2928
15690,15690,17210
15691,15691,18686
15692,15692,16320
15693,15693,6144
15694,15694,17447
15697,15697,4744
15698,15698,12621
15699,15699,24644
15700,15700,2434
15701,15701,22196
15702,15702,2965
15703,15703,16669
15704,15704,6840
15705,15705,20811
15706,15706,1546
15708,15708,6793
15709,15709,1087
15710,15710,6442
15711,15711,12523
15712,15712,15067
15713,15713,16913
15714,15714,5999
15716,15716,5248
15717,15717,22771
15718,15718,4466
15719,15719,11496
15720,15720,10756
15721,15721,726
15724,15724,24831
15725,15725,1313
15726,15726,20361
15727,15727,9693
15728,15728,23027
15729,15729,16253
15730,15730,14210
15731,15731,8030
15732,15732,16688
15733,15733,1112
15734,15734,21721
15735,15735,287
15736,15736,23913
15737,15737,4747
15738,15738,23079
15740,15740,3654
15741,15741,20396
15743,15743,14660
15744,15744,22817
15745,15745,11469
15746,15746,7645
15747,15747,15803
15748,15748,13776
15749,15749,14985
15750,15750,1120
15751,15751,8684
15752,15752,3272
15753,15753,3004
15754,15754,24823
15755,15755,8955
15758,15758,751
15759,15759,11382
15760,15760,9923
15761,15761,4293
15762,15762,20377
15763,15763,3597
15765,15765,2904
15766,15766,14902
15767,15767,3994
15768,15768,5109
15769,15769,2177
15770,15770,23152
15771,15771,5916
15772,15772,15359
15776,15776,20320
15777,15777,19144
15778,15778,2413
15780,15780,10809
15783,15783,20084
15784,15784,20022
15786,15786,23686
15787,15787,847
15788,15788,20422
15789,15789,14941
15790,15790,7578
15792,15792,11105
15794,15794,3315
15796,15796,10190
15799,15799,3434
15801,15801,20010
15802,15802,21300
15804,15804,23481
15805,15805,1815
15806,15806,18804
15808,15808,12542
15809,15809,5466
15810,15810,23190
15811,15811,8732
15814,15814,2423
15815,15815,15715
15816,15816,23679
15820,15820,18854
15822,15822,9428
15823,15823,19103
15824,15824,8325
15825,15825,23424
15826,15826,14064
15827,15827,19872
15829,15829,10346
15830,15830,9822
15831,15831,12027
15833,15833,19410
15836,15836,5881
15838,15838,19507
15839,15839,21418
15840,15840,1615
15841,15841,9257
15842,15842,5592
15843,15843,14254
15845,15845,7446
15846,15846,13852
15847,15847,11900
15849,15849,7236
15852,15852,14549
15854,15854,23186
15856,15856,12782
15857,15857,24995
15859,15859,21113
15860,15860,10248
15862,15862,4635
15863,15863,20285
15864,15864,12284
15865,15865,12759
15866,15866,12769
15867,15867,14440
15868,15868,17621
15869,15869,22538
15870,15870,14021
15871,15871,143
15872,15872,22986
15876,15876,6740
15882,15882,6749
15883,15883,23143
15884,15884,6762
15885,15885,19763
15886,15886,18751
15887,15887,22775
15888,15888,18948
15889,15889,1012
15890,15890,14616
15891,15891,11838
15892,15892,16149
15893,15893,16845
15894,15894,20667
15895,15895,4366
15896,15896,19109
15897,15897,8631
15900,15900,18016
15901,15901,11538
15903,15903,3915
15906,15906,20360
15907,15907,2494
15908,15908,1691
15909,15909,16985
15910,15910,6259
15911,15911,15644
15912,15912,21991
15913,15913,800
15914,15914,980
15915,15915,5713
15916,15916,9761
15917,15917,6311
15920,15920,20571
15923,15923,13718
15924,15924,5076
15925,15925,24451
15926,15926,13110
15927,15927,2075
15928,15928,12326
15929,15929,18412
15930,15930,4117
15931,15931,17287
15933,15933,5672
15934,15934,23996
15935,15935,21070
15936,15936,14618
15937,15937,6480
15938,15938,5982
15939,15939,17551
15940,15940,2322
15941,15941,21068
15942,15942,2112
15943,15943,24156
15945,15945,18489
15947,15947,6399
15949,15949,11540
15951,15951,11868
15953,15953,21374
15954,15954,3430
15956,15956,13273
15957,15957,5836
15958,15958,13173
15959,15959,3021
15960,15960,13072
15961,15961,3163
15962,15962,17436
15963,15963,12684
15968,15968,4526
15969,15969,746
15970,15970,10179
15971,15971,19976
15972,15972,4308
15973,15973,10681
15974,15974,24951
15975,15975,20125
15976,15976,9364
15978,15978,21061
15980,15980,10866
15981,15981,6081
15982,15982,20911
15983,15983,19926
15984,15984,15600
15986,15986,7419
15990,15990,20431
15991,15991,13106
15995,15995,10512
15996,15996,23529
16001,16001,2503
16002,16002,14408
16003,16003,6261
16004,16004,11505
16005,16005,1155
16006,16006,8823
16008,16008,8179
16011,16011,9834
16012,16012,7376
16014,16014,17226
16016,16016,6489
16017,16017,7818
16018,16018,1834
16019,16019,20410
16020,16020,14736
16021,16021,2184
16022,16022,4284
16023,16023,19977
16024,16024,17648
16026,16026,12312
16027,16027,2989
16028,16028,1712
16029,16029,19067
16030,16030,21115
16036,16036,4145
16038,16038,4114
16039,16039,16777
16040,16040,7669
16041,16041,3685
16042,16042,24441
16043,16043,10429
16044,16044,17819
16045,16045,13199
16047,16047,20590
16049,16049,5790
16050,16050,9900
16051,16051,2776
16054,16054,750
16055,16055,16666
16057,16057,11060
16059,16059,14466
16060,16060,632
16062,16062,4148
16063,16063,12619
16064,16064,14763
16066,16066,9306
16067,16067,1570
16071,16071,12227
16072,16072,3
16074,16074,722
16075,16075,23364
16076,16076,60
16077,16077,16733
16078,16078,18711
16079,16079,7267
16081,16081,3260
16082,16082,12455
16087,16087,8911
16088,16088,17157
16089,16089,23080
16090,16090,5649
16091,16091,14780
16092,16092,20112
16093,16093,8091
16094,16094,23245
16095,16095,22898
16096,16096,22579
16097,16097,19734
16099,16099,1880
16101,16101,3421
16103,16103,4385
16104,16104,4795
16105,16105,11344
16107,16107,23956
16108,16108,11460
16109,16109,22885
16110,16110,24255
16111,16111,21502
16112,16112,18335
16113,16113,17986
16115,16115,10598
16116,16116,21317
16117,16117,16389
16118,16118,11743
16119,16119,15207
16120,16120,9389
16122,16122,20412
16123,16123,8491
16124,16124,15855
16125,16125,1195
16126,16126,4493
16127,16127,24864
16128,16128,16139
16129,16129,13641
16130,16130,9374
16131,16131,21948
16133,16133,978
16134,16134,19396
16135,16135,17471
16136,16136,21565
16137,16137,14480
16138,16138,14449
16139,16139,10526
16140,16140,7026
16141,16141,11971
16142,16142,18966
16144,16144,10668
16145,16145,19647
16146,16146,14198
16147,16147,13685
16149,16149,15258
16151,16151,21429
16152,16152,7656
16153,16153,24865
16155,16155,12398
16156,16156,8618
16157,16157,8812
16158,16158,13152
16159,16159,6947
16160,16160,3561
16161,16161,10262
16162,16162,1006
16163,16163,3240
16166,16166,19391
16167,16167,23595
16168,16168,3465
16169,16169,18452
16170,16170,5137
16171,16171,17831
16172,16172,12354
16173,16173,129
16174,16174,2582
16176,16176,5342
16177,16177,17043
16178,16178,2845
16179,16179,16694
16180,16180,22596
16181,16181,5540
16182,16182,1437
16183,16183,7220
16184,16184,18825
16185,16185,4332
16186,16186,7449
16187,16187,9670
16188,16188,8956
16189,16189,19612
16190,16190,23523
16191,16191,6385
16193,16193,20567
16194,16194,13003
16196,16196,17095
16197,16197,4788
16198,16198,14473
16199,16199,22226
16200,16200,14292
16202,16202,232
16203,16203,17929
16207,16207,9976
16208,16208,10065
16210,16210,15661
16212,16212,3287
16213,16213,292
16215,16215,4162
16216,16216,11501
16217,16217,23152
16218,16218,5709
16219,16219,6
16220,16220,14971
16221,16221,3547
16223,16223,22962
16224,16224,708
16225,16225,17178
16227,16227,18812
16228,16228,9380
16229,16229,7974
16231,16231,18458
16232,16232,4354
16233,16233,17770
16234,16234,23927
16235,16235,20771
16237,16237,20469
16239,16239,6612
16240,16240,11987
16241,16241,3390
16242,16242,18604
16243,16243,13265
16244,16244,19258
16245,16245,9708
16246,16246,1223
16247,16247,15943
16248,16248,10036
16249,16249,2389
16250,16250,22850
16251,16251,17685
16252,16252,6958
16253,16253,22949
16254,16254,16308
16255,16255,19710
16256,16256,19322
16257,16257,3419
16258,16258,1550
16259,16259,2577
16260,16260,15526
16261,16261,4183
16262,16262,15065
16264,16264,24012
16265,16265,16632
16266,16266,10340
16268,16268,6898
16270,16270,4973
16272,16272,21308
16274,16274,14741
16275,16275,4299
16276,16276,514
16277,16277,13300
16278,16278,24318
16279,16279,4765
16280,16280,9382
16282,16282,15775
16283,16283,23743
16284,16284,13997
16285,16285,20304
16287,16287,24277
16288,16288,19974
16289,16289,14813
16290,16290,3760
16291,16291,5398
16292,16292,549
16293,16293,8591
16294,16294,9621
16295,16295,14376
16296,16296,12738
16297,16297,18294
16298,16298,14305
16302,16302,14013
16305,16305,13209
16306,16306,21771
16307,16307,2358
16308,16308,18034
16310,16310,18223
16311,16311,21812
16312,16312,1600
16313,16313,23991
16315,16315,2026
16318,16318,20502
16319,16319,18370
16320,16320,3946
16321,16321,23110
16322,16322,24192
16324,16324,6393
16325,16325,19033
16327,16327,11881
16330,16330,18579
16331,16331,20110
16333,16333,21023
16334,16334,3825
16336,16336,7094
16337,16337,15706
16338,16338,18232
16339,16339,10804
16340,16340,12811
16341,16341,6256
16343,16343,11887
16344,16344,401
16345,16345,15247
16346,16346,22401
